time,x,y,z,u,v,w,phi,theta,psi,p,q,r,Fx,Fy,Fz,l,m,n
4.69,157.35967016682568,0.6656809954075382,-4879.806168940212,63.96603162957442,-2.0307997858085822,-4.004379101750272,1.365301603442255,-1.534008924859936,0.0184812708633042,2.177932808005215,-0.970923566105798,-2.2671409810927927,220.64633013910006,18.5562930440414,102.6339670568269,2.0423286178852376,99.36973606794123,62.32936765422092
4.7,157.3981077620316,0.7080042662600039,-4879.165524206741,64.16535114115803,-0.6805863575655753,-4.391849291337725,1.3882103224933777,-1.5354898458995987,-0.00014643279375814444,2.290871905112251,-0.14809210396626327,-1.8627703657062125,211.37366554778532,-14.051402855521776,208.2977941074241,6.081048629909049,97.96051799949535,69.38002599818056
4.71,157.42484148507813,0.7504897440731476,-4878.52246871874,64.35981879801311,0.3770081704890693,-4.251149649250701,1.4128517618434944,-1.529377551078434,-0.014439302685694155,2.464143935011667,0.6112294821164673,-1.4292869891936224,207.1232656810625,-40.75167417645809,242.14530884919034,9.288663577984227,90.38637105562479,74.0980550871438
4.72,157.44668637451818,0.788250581216767,-4877.877090100358,64.57069788425868,1.1364605355299089,-3.674213248729202,1.4397161607072189,-1.5167071359272075,-0.024244054464045206,2.686439886372466,1.2670415151226528,-0.9804751778350883,209.31166848840036,-61.247675563219246,212.12426109480265,12.205565421247309,78.21120391993396,76.6420264781036
4.73,157.470182239619,0.8172339509101408,-4877.229351771952,64.80229292340644,1.602191640182781,-2.7687810755511433,1.4692310259325847,-1.4987584595141725,-0.029529459577786632,2.9514865225365874,1.7948676413035067,-0.5285405113741285,215.8023399278921,-75.52933303622063,129.6074488493779,15.232970199686887,63.12171907386355,77.2242632646073
4.74,157.50145786678743,0.8345040419889382,-4876.579418856918,65.04606450264113,1.7867851909932737,-1.6459164157345894,1.5017953347840822,-1.4769093803604627,-0.030369599101636613,3.2564308851497588,2.1849079153709803,-0.08401395238498088,222.79824109322874,-83.81188123616522,7.741518000504389,18.565429450236564,46.73998270432397,76.06658124361178
4.75,157.54610782041195,0.8384196335502997,-4875.927856780862,65.28653188394193,1.7092318741970869,-0.41008860246665835,1.5377933979014728,-1.4525084636246717,-0.026928658263300598,3.5998063117390635,2.440091673579098,0.34409408383360673,226.60744932386706,-86.46325154500953,-139.90171126448146,22.188495366586842,30.490833171912286,73.37443642466151
4.76,157.60906691913877,0.8287022021456384,-4875.275689753196,65.5067904481035,1.3935041307286742,0.8483142317335053,-1.5640016770120675,-1.4267739655905656,-0.019447887766781857,3.979757867625284,2.5734498034106186,0.748077049651868,224.8077266164126,-83.95007975234093,-300.4312931167503,25.93007329822028,15.51881393384521,69.33371920368144
4.7700000000000005,157.71248953471343,0.8473384334040834,-4874.626848022602,65.69129805842161,0.8988899737682331,2.0583330882841855,-1.526649963243517,-1.4007229660583906,-0.01288996486167493,3.7351713768550336,2.6050999532174943,0.6557922905107094,215.50547332492167,-42.16711843765943,-462.3381654961159,-19.07422801053189,2.6421046477198153,-9.881663686581973
4.78,157.82820502417397,0.8778184718331628,-4873.978759879499,65.82550178824741,0.5364374984223949,3.1763239557235146,-1.517396210952649,-1.3753119348201936,-0.011767951699626078,0.9253752290867907,2.541103123819708,0.1122013162049017,200.12356429737295,-9.389903045847594,-615.7338291928629,-225.10572587156022,-7.931346448460434,-58.66890619503162
4.79,157.95929460524437,0.9180257171507773,-4873.332725445897,65.90992634714335,0.48574152147993993,4.154704140503794,-1.5185063303667938,-1.3515628526893078,-0.013307524968893869,-0.11101194141447546,2.3749082130885832,-0.15395732692677516,180.98996984598236,-6.854993881312858,-758.2846014710335,-82.30866416613925,-18.858954224445025,-33.615137088694105
4.8,158.10646232868325,0.9654891722209712,-4872.689635862602,65.95629374704218,0.573444248913228,4.918514223979466,-1.5225320337608408,-1.3302790870101564,-0.016251592757422273,-0.40257033940470344,2.128376567915142,-0.29440677885282657,160.36420886577403,-10.074037186157279,-882.2323418441752,-22.53553733130677,-27.998687412213844,-21.33222698664215
4.8100000000000005,158.26906253324148,1.017519081823461,-4872.049960832888,65.97875758452726,0.7335784091788684,5.4374835049148516,-1.5263669371689828,-1.3117740483485498,-0.019987486344921646,-0.3834903408142006,1.8505038661606603,-0.3735893587499344,141.72026050552768,-15.669676220651196,-975.8512903711955,2.2341976984253855,-31.64032081941384,-14.498840222981363
4.82,158.44581726185402,1.0715407958118293,-4871.413811055354,65.99159578851702,0.9388997494733461,5.71829903063561,-1.5287330644899522,-1.2960686561944998,-0.024173031911103315,-0.2366127320969415,1.5705392154049902,-0.4185545566181802,127.81957907932528,-22.34765835721919,-1037.230850223907,12.296066358819234,-31.909043857193687,-9.975570297393347
4.83,158.6351926687838,1.1252840902784749,-4870.781019780067,66.00683042554597,1.1746980769954931,5.786213519079413,-1.5291260020153286,-1.2829343915907823,-0.02857984694763216,-0.03929375253764497,1.3134264603717476,-0.4406815036528805,119.86983078698131,-29.57050807687045,-1067.8040544988125,16.159010069805014,-29.28920001635488,-6.454411077217535
4.84,158.83564614521387,1.1769195966892636,-4870.151245982371,66.03276905684459,1.4296029870624876,5.6796325579171665,-1.5273622778281306,-1.2719500844563458,-0.03302798742118007,0.17637241871979287,1.0984307134436426,-0.44481404735481206,117.82426464698644,-37.07149857886392,-1071.3930926374674,17.465503256116964,-24.441326506986247,-3.4004153622487934
4.8500000000000005,159.04578823149606,1.2251382981317134,-4869.524077629052,66.07372828877155,1.6927294986907888,5.444807330768644,-1.5233816293549212,-1.2625657619470336,-0.03735980522665994,0.39806484732095015,0.9384322509312231,-0.43318178054799844,120.675648787892,-44.67520894177047,-1053.3908198438244,17.79973618454178,-18.10648228295562,-0.6125741750448157
4.86,159.2644810309429,1.269177080372463,-4868.89911815733,66.1306486470386,1.953136686840069,5.130840892496661,-1.517159989757247,-1.2541665698938291,-0.04143088408199658,0.6221639597674083,0.839919205320456,-0.40710788553367017,126.88366024657215,-52.23463136607228,-1020.0139981151585,17.85438996442325,-11.023507375921968,1.9646035662609602
4.87,159.490886327275,1.3087977791688903,-4868.276047376952,66.20214166171976,2.200090164147086,4.785352242431799,-1.5086724725607468,-1.2461312442981214,-0.045108480076813784,0.8487517196500214,0.8035325595707646,-0.3677595994817048,134.79323681896443,-59.61103605134163,-977.6590517141994,17.922574742084695,-3.8664980095069876,4.32379634979109
4.88,159.72447304003398,1.344229573362964,-4867.654655593766,66.28554854791439,2.4235619135025854,4.451014226893289,-1.4978799452431746,-1.2378813149919106,-0.048273159361335694,1.0792527317572143,0.8249929306210738,-0.3164679284522055,142.94477156147116,-66.66961522859306,-932.3825234036948,18.11154713740942,2.7978157112086857,6.4328338599073955
4.89,159.96499230144948,1.3760854947222556,-4867.034854898458,66.377738145037,2.6147526671971226,4.163065535210706,-1.484726938939093,-1.2289187909473154,-0.05082154307835873,1.3153006304081671,0.8962524044595244,-0.25483837170229917,150.23794061961638,-73.28138542216418,-889.507765375869,18.441030769418653,8.535054621112497,8.253641088878668
4.9,160.21242830836943,1.4052636939296423,-4866.416673865727,66.47554685744659,2.7665491862211073,3.947811570063286,-1.469144719277802,-1.2188514083033053,-0.0526690435286814,1.5582219661290893,1.0067382644009992,-0.18475004503228326,155.9620485381957,-79.32788079323277,-853.3515990811935,18.891675890939617,13.053355663016962,9.75269235285395
4.91,160.46693351027943,1.432843208698078,-4865.800241933229,66.57590599036426,2.8738721005793346,3.822060842555904,-1.4510562320953975,-1.207405621146537,-0.0537519577569503,1.808848718240443,1.1445787156768419,-0.10829142282688452,159.73590981407563,-84.70699100872099,-827.0641687744147,19.42983346382018,16.201331269614485,10.907103669606085
4.92,160.72875699802842,1.459982550085806,-4865.185768450534,66.67578246870644,2.933886382879033,3.793386100566597,-1.4303812269680527,-1.194428399754056,-0.05402857699424679,2.06750051273448,1.2977221392481042,-0.02766192372966804,161.40864325766597,-89.338713329908,-812.5748323757248,20.01956592003019,17.95615379301228,11.707918580356722
4.93,160.99817466740603,1.48782767952957,-4864.573519756681,66.77207459406388,2.9460587012656405,3.8610544998440393,-1.4070408292978238,-1.179879571718368,-0.053479182277762494,2.334039767022898,1.4548828035687833,0.05493947164843192,160.96443662771247,-93.16973906378409,-810.6338628594762,20.627252831951516,18.4040642067702,12.161232506201996
4.94,161.27542862108535,1.5174341136039224,-4863.96379632094,66.86157112146081,2.912060238175003,4.017443336006536,-1.3809614049118872,-1.1638168850509225,-0.05210495848803198,2.6079424385936596,1.606268666744559,0.13742237897303852,158.45697589332144,-96.17606410802345,-820.9348543498095,21.222171358493004,17.715766362718206,12.287582592138726
4.95,161.56068138810122,1.5497061472638483,-4863.356911235886,66.94102421742551,2.8355289762318323,4.249749312599473,-1.3520778319992695,-1.1463761811994824,-0.04992597425306666,2.8883572912617677,1.7440703851440056,0.21789842349654498,153.98042772063673,-98.36322099502425,-842.2981991989827,21.775524629862876,16.119298174052787,12.120042956639526
4.96,161.85398812961154,1.5853546342263762,-4862.753171115909,67.00732901582674,2.7217187971771937,4.541808234663915,-1.320336340244843,-1.1277490514736297,-0.04697844366266812,3.174149175442652,1.8627129725852694,0.2947530590398374,147.66932913496515,-99.764155417566,-872.8933937822128,22.259634657308105,13.872889501122424,11.70149341095008
4.97,162.15528741674726,1.6248734305115164,-4862.152860463112,67.05776171319766,2.5770717770553766,4.875864083902549,-1.2856969856727292,-1.1081601458191144,-0.04331151278486001,3.4639354572113845,1.9588905654515327,0.36669308778083254,139.7123190482937,-100.43510036730532,-910.4776407799562,22.648206987721878,11.23998120732357,11.081496987041731
4.98,162.4644087850616,1.6685334698959564,-4861.55623052522,67.0902118446355,2.408754209338983,5.2341570070423025,-1.2481356944578759,-1.0878459561940548,-0.03898380998156581,3.756129121485324,2.0314189625059664,0.4327702803294232,130.36433177683512,-100.44999309542078,-952.6298555618209,22.91780162437757,8.468061157995981,10.313132914908678
4.99,162.7810934162556,1.7163924687667016,-4860.9634933999505,67.10335093660211,2.224196629673924,5.60023510467421,-1.2076457053692564,-1.0670364613246999,-0.03405997576839681,4.048998908861954,2.0809494869354923,0.492383421316886,119.9466153498793,-99.8940551369272,-996.9621963878025,23.050062115639008,5.772379541736338,9.450025149694488
5.0,163.10502319376454,1.7683174523121197,-4860.37482161159,67.09670156802116,2.030674169892897,5.959932210907195,-1.1642382121643189,-1.0459405466949874,-0.028607355001760038,4.340749320493764,2.109591462971256,0.5452620766636733,108.83083159844442,-98.85715719337898,-1041.2952368855497,23.033964607509947,3.325026327868175,8.543717584095546
5.01,163.4362065256451,1.8228106345346682,-4859.790710175018,67.05909441713649,1.834956519372559,6.171835716098431,-1.1179420615193538,-1.0430584656721422,-0.022692997215437938,4.629615064496511,0.2882081022845089,0.5914357786322068,84.75563149512433,-97.42754903701747,-1226.957938571168,22.867362815609784,-206.71463716571031,7.641490472500569
5.0200000000000005,163.7685433157025,1.8689778319061334,-4859.206792865423,67.12620685816127,1.638457135785629,5.174318977916343,-1.0687887530428357,-1.0556681869570892,-0.016219076808261068,4.915330847651814,-1.2609721284946969,0.647392040717667,81.45234046438327,-94.18215669027111,-1216.4185639793677,22.81775518635671,-175.86207366067924,6.849536882881143
5.03,164.09739257996145,1.8991014115495655,-4858.619231377413,67.3057801081471,1.3773538449472753,3.2882470848317995,-1.0172886579459526,-1.080093602739405,-0.009183622101065936,5.150009509688316,-2.4425415782315905,0.7035454707195281,114.09121762197128,-88.9553140084015,-1055.0028991332715,18.898053784529903,-134.23447581246492,5.035675586963678
5.04,164.4187268499091,1.9083142840375613,-4858.025086349829,67.54182273386863,0.9237446929694741,0.8590204791110505,-1.0300705355591966,-1.112153571044701,-0.0041084133564024405,-1.278187761324408,-3.2059968305296014,0.5075208744663537,160.6390641763708,-164.3701642719111,-785.7531968322153,-526.8939724699173,-86.91661011286101,38.53932414086699
5.05,164.72981653703863,1.8945967531172005,-4857.423087303034,67.75379883971802,0.42826583163190524,-1.7080677710330687,-1.0647998161158658,-1.1476488997519156,0.004319808851761753,-3.4729280556669333,-3.5495328707214573,0.8428222208164238,197.72251330907727,-155.88112907054224,-454.8574201883672,-186.3772771559595,-38.21965716266782,86.39557341580785
5.0600000000000005,165.02557572116888,1.8580726211546108,-4856.8116851726845,67.88594436373509,-0.2169780050328114,-4.201452186467675,-1.1038546842714554,-1.1831657168976912,0.01796695961614514,-3.9054868155589455,-3.5516817145775486,1.3647150764383222,208.0808745520314,-146.87170236895778,-113.64586054349117,-45.25160286793796,3.8550137961390605,100.46644508393639
5.07,165.30101183034662,1.8006744286070653,-4856.190199002835,67.90835339263978,-1.1019107932061405,-6.425570225102803,-1.139870838823586,-1.2156012708093085,0.03730090667173824,-3.601615455213063,-3.2435553911617134,1.9333947055593166,192.05160645595544,-134.82725504975423,214.99354962707446,13.525770054388625,41.56261806094771,100.11654174832708
5.08,165.5524783478581,1.7258493147276974,-4855.559003102849,67.8217883955289,-2.2906437241770963,-8.208695554842958,-1.1697020724191691,-1.24234158107215,0.06218179128135226,-2.9831233595582973,-2.6740310262841627,2.4880884609613942,157.47183900157242,-117.94282737382122,505.126948927407,38.99242946996274,72.25977654572391,93.02931188840041
5.09,165.7781384547868,1.638038360743807,-4854.919181824054,67.65103664344956,-3.8196399275022497,-9.422990759775661,-1.1919790936126464,-1.2614003860420113,0.09215169919969846,-2.2277021193477218,-1.905880496986132,2.996990791834607,116.31901170268478,-95.04618953487805,734.374506101185,51.03103363040162,94.44992491596545,82.13331396339434
5.1000000000000005,165.9779086266795,1.5421183712092579,-4854.2720202950095,67.43138119252396,-5.696852981362392,-9.991136223229946,-1.2061257821208835,-1.271510695980495,0.1265424088431688,-1.4146688508237069,-1.011030993848367,3.4390709643470148,81.85072401688144,-65.59726793044203,886.9219145144408,57.61526164246872,107.32553951790516,68.64049764762157
5.11,166.15309416019772,1.442897497972096,-4853.618588812168,67.19310195557493,-7.90147812081563,-9.885759919073768,-1.2119511019612739,-1.272150766524064,0.16452625306083268,-0.5825319840390425,-0.06400705435690501,3.798384421766384,64.5183700359162,-29.64893799603059,954.4920794169064,61.91503087047887,110.85701863748885,53.24516910931199
5.12,166.30591896970955,1.3446986803150214,-4852.959546799975,66.94957395466658,-10.385018336430342,-9.124361989237931,-1.2094563797575923,-1.2635116095329606,0.20515694511122895,0.2494722203681461,0.8639156991103187,4.063069205039642,69.22090653167662,12.236826990886954,935.4783816336547,65.2247457046621,105.69748302064573,36.55642411173166
5.13,166.4391061119262,1.2510319842034412,-4852.295172041928,66.69231597885332,-13.074255064031114,-7.762711080827604,-1.1987276376429499,-1.2464235829842525,0.24741300929809684,1.0728742114642584,1.7088026548708037,4.22560641868677,94.45228153160285,59.106897416057286,833.0908219688538,68.06234789266455,92.97337667382554,19.19771754305789
5.14,166.5555948747267,1.164347232883099,-4851.625546922395,66.39349022323091,-15.875943821073294,-5.888603447818255,-1.1798747432965213,-1.222260360724349,0.2902435405161987,1.885289434642866,2.4163222259903487,4.283053121810185,133.09053177160507,109.72516833056423,653.6169816493115,70.5393882555444,74.0600446738553,1.7925454208459626
5.15,166.65983676214404,1.0870751960133211,-4850.951447334157,66.01278962220943,-18.485376192597485,-3.616408395164374,-1.1539472444210213,-1.1928329554206998,0.3195478678840824,2.592749887549999,2.9427405303649152,2.9304327367883642,172.6855597651279,379.7786330914108,405.4675902977615,80.43745347508354,50.42371707483237,-243.75679262242198
5.16,166.76059616307242,1.023951797127049,-4850.273996453134,65.76182956502969,-20.122802861604224,-1.1053247783042255,-1.1243089947959217,-1.1609048695861794,0.3349145058382037,2.963824962509948,3.1928085834520297,1.536663795412126,202.7519369684614,429.87796846355985,98.14082407371151,51.76730463981007,21.05489693582333,-246.20917255954419
5.17,166.8660230281652,0.9787889950918585,-4849.5946798088,65.68084453911023,-20.74679647229566,1.3613064200302505,-1.094037089119625,-1.130152472019109,0.33634550536708474,3.0271905676296855,3.075239756707046,0.14309995288811428,212.23828546827116,461.2349578443097,-252.3650745239567,23.870055452600372,-16.831677453262536,-242.35654444107888
5.18,166.98345672099185,0.9534558319054866,-4848.915686205761,65.78495919975049,-20.370615345449234,3.467667356442035,-1.0653960681695789,-1.1038230280252166,0.32436659811798396,2.864102095004616,2.6329443993892365,-1.1978907249100565,193.23342814302214,471.8571493841867,-595.6803306195993,1.8108791736338825,-49.50834786304026,-230.9751868134381
5.19,167.11936647089098,0.9477528669183766,-4848.239696789565,66.07903468264736,-19.063453845810155,4.980225922074902,-1.0404022194454812,-1.0844325595188475,0.29990806095607336,2.499384872409774,1.9390468506369078,-2.445853716191036,155.49547696927962,461.7932457553325,-883.253859544982,-17.950149152226732,-74.73732110073581,-213.173303347844
5.2,167.27927279030013,0.9595338117432577,-4847.569443727596,66.55625046050473,-16.929523591202386,5.756443596109628,-1.0208335591948245,-1.0734487300988054,0.26423210534334896,1.9568660250656573,1.098382942004211,-3.5675955612724506,118.27254717503992,432.58458747999583,-1079.7103333405566,-34.78361977001455,-89.66781036629934,-189.8660413975195
5.21,167.46766464145168,0.9850549955381172,-4846.907318408394,67.1851121952608,-14.090689918061582,5.756799827920247,-1.0081243884774798,-1.071198058010577,0.2188538602336414,1.2709170717344702,0.22506720882282405,-4.537824510970754,96.92385680727661,386.9029416759389,-1168.171801991567,-47.5825706812028,-93.66162371033576,-162.23365539557918
5.22,167.68792264732798,1.019415660356564,-4846.255174314204,67.90124473838054,-10.670747190859547,5.041602683952519,-1.003220212106246,-1.0769775546425742,0.1654689621752259,0.4904176371233946,-0.5779496631997038,-5.338489805841563,98.6462740376071,327.8396951320372,-1150.0387628662866,-55.376795754471274,-88.02727877729527,-131.5046310253278
5.23,167.9422437162311,1.0570042081473103,-4845.614355145203,68.60942788588208,-6.786378233937014,3.7556090524026606,-1.0064759201366387,-1.0893196428425374,0.10589553295217558,-0.32557080303926633,-1.2342088199963255,-5.957342922305045,120.32731785646833,258.21732174564477,-1040.4788267640865,-57.851921554441695,-75.42857623498635,-98.78230531399183
5.24,168.23157731533712,1.0919200120706967,-4844.985871812491,69.19778942632001,-2.547496712949898,2.1022947785187753,-1.0176276226838747,-1.1063346737050435,0.04203440046585749,-1.1151702547236044,-1.7015030862506058,-6.386113248631804,151.4938247551292,180.19077047890366,-862.8798171991796,-55.37794395431191,-59.09743884084583,-64.93822760633422
5.25,168.55560076282504,1.1183680673644267,-4844.370600760902,69.56041861552691,1.9347437883293601,0.31070764739189105,-1.035845828373737,-1.1260579436745204,-0.024159491093817653,-1.8218205689862241,-1.9723269969476867,-6.6193891559675215,180.5898089315802,95.29901590148168,-644.3532511217725,-48.87599224816772,-42.14187369958775,-30.659397550034875
5.26,168.91275240272026,1.1310231840706102,-4843.769395376187,69.62001098951625,6.537989580660006,-1.4008450115333104,-1.0598571122097817,-1.1467448180391004,-0.09070753133820109,-2.4011283836044566,-2.0686874364580117,-6.654804024438338,199.68566606854012,4.874673626286345,-412.325434041738,-39.594478250083974,-27.072066060694702,3.4063836560280185
5.2700000000000005,169.3003163790614,1.1253530776505076,-4843.1830679694785,69.34175009465726,11.123383262769481,-2.858351940945342,-1.0881030893899182,-1.1670770044368117,-0.15565034713601333,-2.8245977180136443,-2.0332186397711305,-6.494281579781234,204.38946399296128,-89.44946803924904,-191.69923558450643,-28.825777871734385,-15.537212773162336,36.514329426859376
5.28,169.71457077310686,1.0978881617723895,-4842.612191925035,68.7422704541255,15.53882926928463,-3.9559910062223462,-1.1188956004844315,-1.1862614040546222,-0.21710549807399593,-3.0792511094513335,-1.9184399617810464,-6.145515093798252,199.12280762474364,-185.39338474453947,-2.1565577165176357,-17.61832057327731,-8.2276912543037,67.77446159591807
5.29,170.15097113102496,1.0464301426484592,-4842.056819644353,67.88361514264025,19.630716306923468,-4.665348344651176,-1.1505669753769623,-1.204021993151751,-0.2733399918227106,-3.167137489253081,-1.7760589097128796,-5.623449374871486,189.3970089066107,-279.94391247675355,144.03650352137564,-6.858673041669985,-4.927569994659314,96.1379611822467
5.3,170.60437498929656,0.970188360582506,-4841.516195472173,66.86043862036502,23.259859704617302,-5.028350598473323,-1.181564610419128,-1.2205001375998958,-0.32284166124281555,-3.099763504216557,-1.6478144448144665,-4.950166942010497,179.9668267249258,-369.61686312411416,243.01086214726843,3.0294727180581735,-4.687915900896914,120.5697834808158
5.3100000000000005,171.0693062364762,0.8698294231422578,-4840.988549184965,65.78400563620956,26.315555149707926,-5.137315732838578,-1.2105028249949654,-1.2360934737439,-0.3643805117735286,-2.893821457583741,-1.5593336144004153,-4.153885053071308,173.60946811789825,-450.8623476427792,298.9472077149023,11.891242678906673,-6.091864307502167,140.16205120494632
5.32,171.54024196185284,0.7474254895437351,-4840.471040300492,64.7660617662769,28.723632538419643,-5.108467102291656,-1.2361808061928943,-1.251267722875669,-0.39705184760015344,-2.567798119792882,-1.5174249131768935,-3.267133582662494,170.81012648021425,-520.4972671173944,322.4271178995571,19.723643998727347,-7.548292008305849,154.24794538831998
5.33,172.01188786807592,0.6062976474001203,-4839.959887088206,63.90507231111277,30.447117891973225,-5.055699371156327,-1.2575790322015268,-1.2663757606197699,-0.4202973061170825,-2.139822600863254,-1.5108037744100753,-2.3245458516928976,170.4638563658408,-576.0518750615947,327.777110542853,26.580118140725894,-7.5822021145992355,162.4721843384811
5.34,172.47940470729029,0.45076731785345503,-4839.450670300015,63.2762869955289,31.48083161612185,-5.069802969838624,-1.2738461325200239,-1.281513600229306,-0.4339043338645059,-1.626710031849714,-1.513783960953602,-1.3607027747423586,170.88895698192414,-615.9691791620382,329.8485694565163,32.51786248730773,-5.088010117537852,164.80949531628772
5.3500000000000005,172.93856199479714,0.28584156889491313,-4838.938760467769,62.92624204685849,31.84281098044564,-5.205707217121267,-1.2842837998789383,-1.296434744920543,-0.4379877858891832,-1.0437667358914342,-1.4921144691236896,-0.4083452024677341,170.56761133664818,-639.6432042920565,340.8462093668199,37.59605967550913,0.4852547625519176,161.5373882456403
5.36,173.38502521996242,0.11697627966266533,-4838.419572553834,62.87167557662124,31.48262820050149,-5.477810225379282,-1.3615754769742439,-1.310533155700525,-0.4357479578436414,-7.729167709530552,-1.4098410779982196,0.22398280455416597,168.4509544730654,-738.6219618095358,367.9102739535066,-558.2716648281681,9.050241251034477,192.00878130166478
5.37,173.8175905568265,-0.05155929057674649,-4837.890842384363,63.014211110270146,31.101082443868393,-3.5577915870614536,-1.456259244063266,-1.3235555666019028,-0.4214546622929274,-9.468376708902209,-1.3022410901377695,1.429329555071405,164.17310666926676,-730.5244688893408,410.37063544189647,-159.27965714968983,20.99405506191964,236.24204310958913
5.38,174.23214583467083,-0.214466619949583,-4837.347295587927,63.59041024738263,29.880945679289358,-1.3299520904732574,-1.54981965024817,-1.3391399270246176,-0.3937041919122577,-9.356040618490397,-1.5584360422714887,2.775047038066979,195.79251751765725,-721.9532443920102,114.03567995664302,-9.533200017930413,-5.911508449089674,238.97497633607463
5.39,174.62045499120129,-0.3664515356977742,-4836.782013290656,64.58992715930867,27.610453558392205,0.2812055093461503,1.5057247757119319,-1.3592783556768833,-0.35316777105617625,-8.604822762969144,-2.0138428652265774,4.053642085608169,210.13637329234547,-693.2851008860259,-212.84993664048704,42.10888222129125,-17.832692832477967,219.90591257134992
5.4,174.52887585644194,-0.32605715228668336,-4836.086514582213,65.90252942081375,24.357704077363096,0.9632465046728154,1.4377837891852479,-1.3841486918655779,-0.29596898338375954,-6.794098652668403,-2.487033618869457,5.71987876724166,206.48128484302362,-671.3385524524484,-432.3549534393213,122.03541472586448,-14.180220232354223,275.77197984117646
5.41,174.46659570111208,-0.28449959870779207,-4835.386006832067,67.5037418181394,20.153047275954027,0.5187352444636845,1.4179698997789907,-1.411863368130755,-0.2329897092876161,-1.9813889406257168,-2.7714676265177145,6.29792740961436,202.4274881345313,-406.63490581659545,-506.4176066061651,378.7263071398004,5.665300024009465,47.4741901511279
5.42,174.43516332969338,-0.2390653774652125,-4834.680847737708,68.97713273011317,15.600885016229308,-1.3355354552426673,1.4213161457478467,-1.4366874167066637,-0.16934727731537924,0.33462459688559276,-2.482404857590857,6.364243197223679,208.76904877539732,-319.6021823278631,-421.01025829867706,178.49315419882137,40.18759764705548,-16.513944141550404
5.43,174.4342175887527,-0.18977551821790697,-4833.971937891942,70.13090668770937,10.99955173815973,-3.240575484502072,1.438840284592371,-1.453938332933859,-0.10786314253057183,1.7524138844524322,-1.7250916227195372,6.14841347848075,213.45400038592697,-227.69094757203615,-154.59833085844463,109.65713075332525,79.11685180166683,-57.13209389341069
5.44,174.46442570985224,-0.13908037647949364,-4833.260598777456,70.93529463718154,6.507960363768324,-4.548523318073105,1.4667566104293108,-1.460296549725098,-0.050545659069908044,2.7916325836940006,-0.6358216791238742,5.73174834606637,202.39221644592277,-135.1514563266436,104.09545797523,84.37586755899089,109.39007612002843,-87.97498654586701
5.45,174.52834021292617,-0.09080862869664069,-4832.5485333118995,71.44928804329597,2.275093705769822,-4.93434012667986,1.503052112144264,-1.4540676157295847,0.0009685767408886825,3.6295501714953025,0.622893399551335,5.151423581079659,186.88339223156257,-44.061624013323566,271.57186638525627,73.94721728547923,124.89611959467494,-113.12348053844717
5.46,174.63007508897996,-0.04893909528363433,-4831.83793416873,71.76166192935266,-1.5454103321980912,-4.291553928594581,1.5462703038861019,-1.4352855531509976,0.04529165934282409,4.321819174183783,1.8782062578586958,4.432308260193555,180.88234279005414,43.17036387183812,308.3398629702757,67.40333448483953,123.39236319225651,-133.7114425416476
5.47,174.77414808402023,-0.01663867403945799,-4831.131646147593,71.9454451410733,-4.799189021507155,-2.692925422681595,-1.5464869234879042,-1.4055893053265338,0.08128229517588581,4.883542621578698,2.9696247824463855,3.599063583306152,188.84395979052272,123.63183865367026,202.40730483130216,60.50554445509346,105.84941571483245,-149.78497504841974
5.48,174.81881190711417,-0.018390326430117683,-4830.408739009425,72.03618908632342,-7.522523774772635,-0.3544797795393806,-1.5002191859682212,-1.3679200848281856,0.11693670905872366,4.6267737519683,3.7669220498348195,3.5654413882837774,201.85003178171496,-2.7085042177828633,-35.678023660284445,-15.825333330843273,75.36699875139642,2.959838479858364
5.49,174.86191557322778,0.0033132950243944803,-4829.683345890948,71.96518412649716,-10.032729546208325,2.3660319078683476,-1.485152636602436,-1.3255537521564342,0.14618901454145306,1.506654936578523,4.236633267175145,2.925230548272932,202.23856323582612,82.06363680483211,-375.19411450669264,-243.12592221135188,38.93136399658517,-68.13964772278939
5.5,174.91002501268534,0.049077233909412335,-4828.957532649496,71.72703101694992,-11.985602169545237,4.869860312132834,-1.4768504838026697,-1.2822927315594845,0.17209646088329222,0.8302152799766105,4.326102059694973,2.590744634183911,171.12420037325575,128.28968934245765,-765.8542564244647,-44.75746153580346,5.279434493300858,-47.24646300580967
5.51,174.96544426711554,0.11694090204550645,-4828.233333248094,71.31101356844086,-13.655206930700967,7.049121192032196,-1.4667683175060449,-1.2410864875349847,0.19545715556050425,1.0082166296624782,4.120624402449985,2.3360694677211993,115.69142622455699,163.0520339255353,-1125.5529855809082,24.286104923350496,-26.055506995118527,-44.471452527082235
5.5200000000000005,175.0284558821352,0.2029327173027855,-4827.51248708246,70.74386878463753,-15.07548148701225,8.824816802432833,-1.451941493561348,-1.203615671021682,0.2163257140248569,1.4826823944696832,3.7470816513302707,2.086855846435248,46.54995846168302,191.9828313484992,-1430.4812317676183,47.59466909910238,-45.13216054622256,-47.083093462682555
5.53,175.0991521288651,0.3007128882261418,-4826.796504802311,70.05788766489898,-16.224726034467782,10.027268182002787,-1.4316439452271215,-1.1923560928271304,0.23453609106750806,2.0297548334226425,1.125957819455163,1.8210377042651045,-44.77490795920366,215.85741011701214,-1839.090722688812,52.48134124907431,-300.64937438252724,-50.656093514559835
