time,x,y,z,u,v,w,phi,theta,psi,p,q,r,Fx,Fy,Fz,l,m,n,motor0,motor1,motor2,motor3,motor4,aileron,elevator,rudder
24.19,381.88990262308477,802.562115134156,-6018.517694973212,82.2776259026124,-11.517818920514223,-3.2669038468307416,-0.731143832946577,0.7126730774315924,2.933482010051554,5.1544639726274706e-08,4.130668252593241e-06,0.15778866722814835,20.22803954376559,142.7735398535339,-0.015838356804295017,-6.94404046463222e-06,-0.0029890839588548974,0.00010765855931891318,0.0,0.0,0.0,0.0,-1.0,-0.8065685037375007,-0.5746536386034027,0.5645979526162505
24.2,381.2693857630629,802.8030743779219,-6019.015886839017,82.2778408166233,-11.517848630834505,-3.2669147971603194,-0.7311438324326957,0.7126731186128539,2.9350599028211857,5.138813404294792e-08,4.1181261629828685e-06,0.15778927696323453,20.227451237812005,142.77456677255776,-0.015790370384998198,-6.923011001628831e-06,-0.0029891027523513036,0.00010733249250914283,0.0,0.0,0.0,0.0,-1.0,-0.80656850527132,-0.5746535568679847,0.5645979536899239
24.21,380.6484878868385,803.0430548441022,-6019.51408004474,82.27805507991141,-11.517878251197995,-3.266925714326527,-0.7311438319203747,0.7126731596690763,2.9366378016697023,5.1232100644769795e-08,4.10562222590196e-06,0.1577898848516065,20.226864711635983,142.77559058491104,-0.015742529334296762,-6.902044843628562e-06,-0.0029891214892522476,0.00010700741263403627,0.0,0.0,0.0,0.0,-1.0,-0.8065685068004808,-0.5746534753807353,0.5645979547603365
24.22,380.0272105416344,803.2820559245376,-6020.012274586323,82.27826869444536,-11.51790778187683,-3.2669365984297367,-0.731143831409609,0.7126732006006398,2.938215706578691,5.107656436957747e-08,4.09315632195107e-06,0.1577904908988589,20.226279959861245,142.77661129997597,-0.01569483319489251,-6.881140032578341e-06,-0.0029891401699293886,0.00010668331728012083,0.0,0.0,0.0,0.0,-1.0,-0.8065685083250012,-0.5746533941409031,0.5645979558275007
24.23,379.4055552756431,803.5200770135373,-6020.510470459722,82.27848166218782,-11.517937223142328,-3.2669474495700217,-0.7311438309003944,0.7126732414079231,2.939793617529796,5.09214716107492e-08,4.080728342112155e-06,0.1577910951105562,20.225696977129246,142.77762892710706,-0.015647281532544355,-6.860302681204484e-06,-0.0029891587934191633,0.00010636020206914323,0.0,0.0,0.0,0.0,-1.0,-0.8065685098448903,-0.5746533131477372,0.5645979568914231
24.240000000000002,378.7835236380224,803.7571175078798,-6021.0086676609035,82.27869398509552,-11.517966575264984,-3.2669582678471527,-0.7311438303927256,0.7126732820913046,2.941371534504719,5.0766878739999285e-08,4.068338182600401e-06,0.15779169749226513,20.22511575809719,142.7786434756293,-0.015599873910254303,-6.839523766004193e-06,-0.002989177359329614,0.00010603806609089953,0.0,0.0,0.0,0.0,-1.0,-0.8065685113601673,-0.5746532324004829,0.5645979579521171
24.25,378.16111717889163,803.9931768068151,-6021.506866185848,82.2789056651193,-11.51799583851448,-3.26696905336058,-0.7311438298865982,0.7126733226511619,2.9429494574852146,5.06127309411563e-08,4.055985724851106e-06,0.1577922980495149,20.22453629743808,142.7796549548424,-0.015552609889077473,-6.818812008147414e-06,-0.002989195869556591,0.00010571690406926756,0.0,0.0,0.0,0.0,-1.0,-0.8065685128708422,-0.57465315189839,0.5645979590095895
24.26,377.53833744932757,804.2282543120658,-6022.005066030546,82.27911670420411,-11.518025013159681,-3.2669798062094753,-0.7311438293820076,0.7126733630878701,2.9445273864530925,5.045906416847514e-08,4.043670829541853e-06,0.1577928967878351,20.22395858984163,142.7806633740148,-0.015505489049338905,-6.79815994461603e-06,-0.0029892143266566076,0.0001053967149844549,0.0,0.0,0.0,0.0,-1.0,-0.8065685143769301,-0.5746530716407188,0.564597960063851
24.27,376.91518600136055,804.4623494278285,-6022.503267191002,82.27932710428902,-11.51805409946864,-3.2669905264927106,-0.7311438288789489,0.7126734034018041,2.9461053213902204,5.030587439230983e-08,4.031393399548948e-06,0.1577934937127324,20.223382630012622,142.7816687423889,-0.015458510940540293,-6.777570608655144e-06,-0.0029892327260540347,0.00010507749528190564,0.0,0.0,0.0,0.0,-1.0,-0.8065685158784468,-0.574652991626722,0.5645979611149127
24.28,376.29166438797046,804.6954615607755,-6023.0014696632325,82.27953686730724,-11.518083097708605,-3.267001214308851,-0.7311438283774175,0.7126734435933373,2.9476832622785167,5.015313410526857e-08,4.019153315601063e-06,0.15779408882969118,20.22280841267235,142.78267106917957,-0.015411675136391523,-6.757045676071568e-06,-0.0029892510704697915,0.0001047592413098061,0.0,0.0,0.0,0.0,-1.0,-0.8065685173754042,-0.5746529118556594,0.5645979621627829
24.29,375.6677741630827,804.9275901200559,-6023.499673443264,82.27974599518613,-11.518112008146009,-3.2670118697561694,-0.731143827877409,0.7126734836628419,2.9492612090999586,5.000085879561677e-08,4.006950464078146e-06,0.15779468214418763,20.22223593255785,142.78367036357258,-0.015364981205216566,-6.736581518528978e-06,-0.0029892693594653166,0.0001044419511260475,0.0,0.0,0.0,0.0,-1.0,-0.8065685188678161,-0.5746528323267932,0.5645979632074712
24.3,375.0435168815643,805.1587345172975,-6023.997878527138,82.27995448984726,-11.518140831046484,-3.2670224929326444,-0.7311438273789184,0.7126735236106891,2.9508391618365755,4.9849060914685056e-08,3.9947847316361675e-06,0.15779527366167923,20.221665184422363,142.7846666347275,-0.015318428723183786,-6.716178172335721e-06,-0.0029892875932181844,0.00010412562146643655,0.0,0.0,0.0,0.0,-1.0,-0.8065685203556978,-0.5746527530393855,0.5645979642489884
24.310000000000002,374.4188940992199,805.3888941666078,-6024.496084910905,82.28016235320635,-11.518169566674864,-3.2670330839359476,-0.7311438268819412,0.7126735634372494,2.952417120470452,4.969771360658209e-08,3.9826560084488085e-06,0.15779586338760238,20.221096163034076,142.78565989177505,-0.015272017252101477,-6.695838634391315e-06,-0.0029893057715368807,0.00010381024909080451,0.0,0.0,0.0,0.0,-1.0,-0.8065685218390619,-0.5746526739926998,0.5645979652873433
24.32,373.79390737278777,805.6180684845756,-6024.99429259063,82.28036958717338,-11.518198215295177,-3.2670436428634586,-0.7311438263864729,0.7126736031428913,2.9539950849837258,4.954683118486216e-08,3.970564174992203e-06,0.1577964513273827,20.220528863177663,142.78665014381951,-0.015225746368201953,-6.675559393747905e-06,-0.0029893238957232338,0.00010349583160767583,0.0,0.0,0.0,0.0,-1.0,-0.806568523317923,-0.574652595186008,0.564597966322546
24.330000000000002,373.16855825993576,805.8462568902725,-6025.4925015623885,82.28057619365254,-11.518226777170657,-3.2670541698122677,-0.7311438258925089,0.7126736427279825,2.95557305535859,4.9396401622637243e-08,3.958509125844222e-06,0.15779703748642512,20.219963279653427,142.78763739993695,-0.015179615648122535,-6.655342384253626e-06,-0.0029893419643835244,0.00010318236569154546,0.0,0.0,0.0,0.0,-1.0,-0.8065685247922931,-0.574652516618579,0.5645979673546051
24.34,372.5428483192574,806.073458805254,-6025.990711822268,82.28078217454227,-11.518255252563739,-3.267064664879167,-0.7311438254000445,0.7126736821928903,2.9571510315772915,4.924644339928047e-08,3.9464907516137925e-06,0.1577976218701237,20.21939940727708,142.7886216691765,-0.015133624666745504,-6.635184971856115e-06,-0.002989359978170391,0.00010286984905965229,0.0,0.0,0.0,0.0,-1.0,-0.8065685262621884,-0.5746524382896805,0.5645979683835318
24.35,371.9167791102679,806.2996736535614,-6026.488923366368,82.28098753173526,-11.51828364173607,-3.267075128160652,-0.7311438249090753,0.7126737215379797,2.95872901362213,4.909692390523955e-08,3.934508924643269e-06,0.15779820448384868,20.218837240879992,142.7896029605597,-0.015087773002605331,-6.6150910918315995e-06,-0.0029893779393633446,0.00010255827814349907,0.0,0.0,0.0,0.0,-1.0,-0.8065685277276206,-0.5746523601985936,0.5645979694093344
24.36,371.29035219340005,806.5249008617228,-6026.9871361908,82.28119226711853,-11.518311944948506,-3.267085559752943,-0.7311438244195966,0.7126737607636153,2.96030700147546,4.894786798363424e-08,3.922563545421718e-06,0.15779878533296043,20.218276775309306,142.79058128308222,-0.015042060232723031,-6.59505590323742e-06,-0.0029893958449655586,0.00010224765050223423,0.0,0.0,0.0,0.0,-1.0,-0.8065685291886037,-0.5746522823445912,0.5645979704320225
24.37,370.6635691300004,806.7491398587547,-6027.485350291687,82.28139638257335,-11.51834016246111,-3.2670959597519538,-0.7311438239316039,0.7126737998701604,2.9618849951196875,4.879926545697857e-08,3.9106545010484525e-06,0.15779936442280096,20.217718005427372,142.79155664571033,-0.014996485934545944,-6.575082081583803e-06,-0.0029894136967027,0.00010193796333096636,0.0,0.0,0.0,0.0,-1.0,-0.8065685306451514,-0.5746522047269536,0.564597971451606
24.38,370.03643148232504,806.9723900761633,-6027.983565665164,82.28159987997532,-11.518368294533166,-3.267106328253308,-0.7311438234450928,0.7126738388579774,2.9634629945372746,4.8651114601085185e-08,3.898781685850884e-06,0.1577999417586957,20.217160926111944,142.79252905738554,-0.014951049686182216,-6.555168742150222e-06,-0.0029894314939544553,0.00010162921360629018,0.0,0.0,0.0,0.0,-1.0,-0.8065685320972775,-0.5746521273449603,0.5645979724680942
24.39,369.40894081353593,807.1946509479458,-6028.481782307377,82.28180276119438,-11.518396341423173,-3.2671166653523427,-0.7311438229600586,0.7126738777274273,2.965040999710734,4.850341186072801e-08,3.886944983751864e-06,0.15780051734595313,20.21660553225678,142.79349852702148,-0.014905751075431795,-6.535315843455312e-06,-0.0029894492381024366,0.00010132139837735126,0.0,0.0,0.0,0.0,-1.0,-0.8065685335449947,-0.574652050197896,0.5645979734814962
24.400000000000002,368.7810986876965,807.415921910592,-6028.980000214486,82.28200502809484,-11.518424303388846,-3.2671269711441093,-0.731143822476497,0.7126739164788702,2.966619010622633,4.835616190012348e-08,3.875144284730967e-06,0.1578010911898685,20.21605181877061,142.7944650635044,-0.014860589685362413,-6.5155225598595876e-06,-0.0029894669286590013,0.00010101451520245511,0.0,0.0,0.0,0.0,-1.0,-0.8065685349883172,-0.5746519732850448,0.5645979744918219
24.41,368.15290666976796,807.6362024030856,-6029.478219382659,82.28220668253536,-11.518452180687126,-3.267137245723369,-0.7311438219944034,0.7126739551126651,2.9681970272555898,4.8209355731078335e-08,3.863379476993492e-06,0.15780166329571751,20.21549978057726,142.7954286756949,-0.014815565097116234,-6.495789793179629e-06,-0.0029894845660260365,0.00010070856081500058,0.0,0.0,0.0,0.0,-1.0,-0.8065685364272577,-0.5746518966056957,0.5645979754990803
24.42,367.5243663256052,807.8554918669053,-6029.976439808077,82.28240772636897,-11.518479973574173,-3.267147489184607,-0.7311438215137734,0.7126739936291697,2.9697750495922772,4.806299908821712e-08,3.851650447285887e-06,0.15780223366876306,20.21494941261659,142.79638937242635,-0.01477067690520073,-6.476116186767379e-06,-0.0029895021505668804,0.00010040353277287678,0.0,0.0,0.0,0.0,-1.0,-0.8065685378618296,-0.5746518201591373,0.5645979765032807
24.43,366.89547922195266,808.0737897460264,-6030.474661486934,82.28260816144312,-11.51850768230538,-3.267157701622013,-0.7311438210346025,0.7126740320287404,2.9713530776154196,4.7917090196403264e-08,3.839957088979177e-06,0.15780280231425056,20.214400709842607,142.79734716250525,-0.014725924683901326,-6.456502161466055e-06,-0.002989519681729095,0.0001000994281001352,0.0,0.0,0.0,0.0,-1.0,-0.8065685392920471,-0.5746517439446661,0.564597977504433
24.44,366.26624692644054,808.2910954869222,-6030.972884415434,82.28280798959969,-11.51853530713536,-3.2671678831294946,-0.7311438205568863,0.7126740703117336,2.972931111307794,4.777161823868688e-08,3.8282993086659465e-06,0.15780336923740793,20.213853667225578,142.7983020547124,-0.014681308026240458,-6.436948262431183e-06,-0.002989537158209718,9.979624382061747e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685407179221,-0.5746516679615667,0.5645979785025455
24.45,365.6366710075806,808.5074085385654,-6031.471108589793,82.28300721267497,-11.518562848317965,-3.2671780338006626,-0.7311438200806204,0.7126741084785033,2.9745091506522288,4.762659402807795e-08,3.8166769754036445e-06,0.15780393444345164,20.213308279749924,142.79925405780108,-0.014636826521126522,-6.417452579229806e-06,-0.0029895545844646826,9.949397766139439e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685421394684,-0.5746515922091446,0.5645979794976278
24.46,365.0067530347623,808.722728352429,-6031.9693340062395,82.28320583249972,-11.518590306106274,-3.2671881537288683,-0.7311438196058002,0.7126741465294031,2.976087195631605,4.7482012793906933e-08,3.805089991423737e-06,0.15780449793758003,20.21276454241638,142.80020318049887,-0.014592479765255462,-6.3980161906285485e-06,-0.002989571956927196,9.91926266095167e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685435567003,-0.574651516686695,0.5645979804896901
24.47,364.3764945782487,808.9370543824882,-6032.467560661011,82.28340385089916,-11.518617680752607,-3.267198243007166,-0.7311438191324217,0.7126741844647855,2.977665246228854,4.7337857037258055e-08,3.793538250327489e-06,0.15780505972497164,20.21222245023972,142.8011494315075,-0.014548267344828503,-6.378639918435783e-06,-0.00298958927677226,9.889218734861873e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685449696278,-0.5746514413935171,0.5645979814787394
24.48,363.7458972091724,809.1503860852213,-6032.9657885503575,82.28360126969302,-11.518644972508515,-3.2672083017283318,-0.73114381866048,0.7126742222850018,2.979243302426962,4.719416558120172e-08,3.78202163981055e-06,0.15780561981079974,20.211681998249986,142.80209281950164,-0.014504188854253641,-6.359319067932639e-06,-0.002989606544863016,9.859265826010115e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685463782687,-0.574651366328915,0.5645979824647881
24.490000000000002,363.1149624995317,809.3627229196111,-6033.464017670542,82.2837980906955,-11.518672181624796,-3.2672183299848605,-0.7311438181899712,0.7126742599904023,2.980821364208964,4.70508788465335e-08,3.770540052435559e-06,0.15780617820020676,20.211143181492446,142.8030333531301,-0.01446024388955891,-6.3400613888714705e-06,-0.0029896237608480294,9.829403510543602e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685477826301,-0.5746512914921924,0.5645979834478411
24.5,362.48369202218635,809.5740643471464,-6033.962248017836,82.28399431571533,-11.518699308351483,-3.267228327868974,-0.7311438177208905,0.7126742975813363,2.9823994315579476,4.690806591725753e-08,3.7590933779363e-06,0.15780673489833957,20.210605995026924,142.80397104101547,-0.01441643204498888,-6.320856342835596e-06,-0.0029896409252336614,9.799631711462773e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685491827317,-0.5746512168826579,0.5645979844279121
24.51,361.85208735085365,809.7844098318233,-6034.460479588524,82.2841899465558,-11.518726352937865,-3.2672382954726085,-0.7311438172532341,0.7126743350581513,2.9839775044570507,4.6765647935026747e-08,3.747681513807639e-06,0.15780728991030574,20.210070433928365,142.80490589175528,-0.014372752916386844,-6.301715659665036e-06,-0.002989658037343473,9.769949915122867e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685505785801,-0.5746511424996226,0.564597985405006
24.52,361.2201500601045,809.9937588401461,-6034.9587123789015,82.28438498501471,-11.518753315632463,-3.267248232887423,-0.7311438167869971,0.712674372421195,2.9855555828894627,4.662369574411511e-08,3.7363043690803984e-06,0.15780784324122082,20.209536493286464,142.80583791392013,-0.014329206096775238,-6.2826271096525285e-06,-0.002989675096049264,9.740358082084955e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685519701933,-0.5746510683423911,0.5645979863791353
24.53,360.58788172535935,810.2021108411293,-6035.456946385275,82.28457943288447,-11.51878019668306,-3.2672581402047896,-0.7311438163221756,0.7126744096708131,2.9871336668384245,4.6482152059476914e-08,3.7249618164659434e-06,0.15780839489616583,20.20900416820575,142.80676711605517,-0.014285791197110598,-6.263600844855703e-06,-0.0029896921056768192,9.710855758093328e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685533575807,-0.5746509944102836,0.5645979873503064
24.54,359.95528392288395,810.409465306298,-6035.955181603962,82.28477329195205,-11.518806996336684,-3.267268017515819,-0.7311438158587651,0.7126744468073509,2.988711756287227,4.6341050935586987e-08,3.7136537656660834e-06,0.1578089448802201,20.20847345380548,142.80769350667967,-0.014242507808312155,-6.244629331507658e-06,-0.0029897090622110407,9.68144280421718e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685547407574,-0.5746509207026089,0.5645979883185301
24.55,359.32235822978555,810.61582170969,-6036.453418031292,82.28496656399902,-11.51883371483962,-3.2672778649113385,-0.7311438153967614,0.7126744838311518,2.9902898512192113,4.620037090244629e-08,3.7023800928103824e-06,0.15780949319843826,20.207944345219687,142.80861709428805,-0.014199355541428815,-6.225716857118422e-06,-0.0029897259696591155,9.652118852274236e-05,0.0,0.0,0.0,0.0,-1.0,-0.806568556119734,-0.5746508472186918,0.5645979892838138
24.560000000000002,358.68910622400887,810.8211795278565,-6036.9516556636045,82.28515925080157,-11.518860352437404,-3.267287682481913,-0.7311438149361601,0.7126745207425591,2.9918679516177704,4.606013317531147e-08,3.6911407084874497e-06,0.15781003985586783,20.20741683759701,142.80953788734752,-0.014156333993391002,-6.206859831186263e-06,-0.0029897428242975535,9.622883725697408e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685574945264,-0.5746507739578455,0.5645979902461684
24.57,358.055529484332,811.025538239864,-6037.449894497251,82.28535135413054,-11.518886909374837,-3.2672974703178177,-0.7311438144769571,0.7126745575419142,2.993446057466345,4.592030100898381e-08,3.6799354974784614e-06,0.15781058485753038,20.206890926100527,142.81045589430187,-0.01411344276935722,-6.188062726598617e-06,-0.002989759629249145,9.593737036858861e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685588651438,-0.574650700919396,0.5645979912056006
24.580000000000002,357.4216295903624,811.2288973272946,-6037.948134528594,82.2855428757514,-11.518913385895974,-3.2673072285090634,-0.731143814019148,0.7126745942295578,2.9950241687484294,4.578091061631834e-08,3.668764368021884e-06,0.15781112820844542,20.206366605907817,142.81137112356717,-0.01407068146774293,-6.169319518677936e-06,-0.002989776382035602,9.564678662521524e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685602316017,-0.5746506281026664,0.5645979921621211
24.59,356.7874081225328,811.4312562742483,-6038.446375754005,82.28573381742432,-11.51893978224414,-3.2673169571453866,-0.7311438135627286,0.71267463080583,2.9966022854475654,4.5641934138354406e-08,3.657627212703536e-06,0.15781166991360498,20.20584387221183,142.81228358353667,-0.014028049709942536,-6.150635165854713e-06,-0.0029897930846283084,9.535708195612533e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685615939109,-0.5746505555069787,0.5645979931157376
24.6,356.15286666209715,811.6326145673435,-6038.9446181698695,82.28592418090409,-11.518966098661915,-3.267326656316247,-0.7311438131076947,0.7126746672710693,2.998180407547345,4.550338772775674e-08,3.6465239202977534e-06,0.15781220997799542,20.205322720218646,142.81319328257575,-0.013985547091458272,-6.132005984279051e-06,-0.002989809737644185,9.506825483748807e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685629520853,-0.574650483131665,0.5645979940664597
24.61,355.5180067911268,811.8329716957185,-6039.442861772583,82.28611396794025,-11.518992335391156,-3.2673363261108426,-0.7311438126540422,0.7126747036256131,2.999758535031411,4.5365256744576065e-08,3.635454392965659e-06,0.15781274840658086,20.204803145149953,142.8141002290269,-0.01394317322634464,-6.113434254916139e-06,-0.002989826339754431,9.478030171973833e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685643061363,-0.5746504109760546,0.5645979950142954
24.62,354.88283009250625,812.0323271510329,-6039.94110655855,82.28630318027705,-11.519018492672982,-3.267345966618097,-0.7311438122017666,0.7126747398697986,3.0013366678834537,4.522755219059899e-08,3.624418533048527e-06,0.15781328520431606,20.20428514224116,142.81500443120558,-0.013900927721515188,-6.094917762616747e-06,-0.0029898428911238205,9.449322065416552e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685656560779,-0.5746503390394757,0.5645979959592545
24.63,354.247338149929,812.2306804274687,-6040.4393525241885,82.28649181965343,-11.51904457074779,-3.2673555779266628,-0.7311438117508641,0.7126747760039609,3.0029148060872153,4.5090256226505376e-08,3.613416223104941e-06,0.15781382037613584,20.20376870674238,142.81590589740352,-0.013858810194285809,-6.076458653412494e-06,-0.002989859394186342,9.42070084668318e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685670019205,-0.5746502673212666,0.5645979969013443
24.64,353.6115325478939,812.4280310217313,-6040.9375996659255,82.28667988780313,-11.519070569855243,-3.267365160124933,-0.7311438113013301,0.7126748120284345,3.004492949626485,4.495339474150709e-08,3.6024473701756625e-06,0.15781435392696672,20.203253833917756,142.81680463588685,-0.013816820250376338,-6.058053236886213e-06,-0.0029898758463469143,9.392166318440985e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685683436795,-0.5746501958207628,0.5645979978405756
24.650000000000002,352.9754148717007,812.6243784330511,-6041.4358479801995,82.28686738645462,-11.519096490234288,-3.267374713301032,-0.7311438108531608,0.7126748479435534,3.0060710984851022,4.4816928892503165e-08,3.5915118712255634e-06,0.1578148858617096,20.202740519046245,142.8177006548973,-0.013774957512481478,-6.03970654773852e-06,-0.00298989224893894,9.36371810625131e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685696813639,-0.5746501245372988,0.5645979987769547
24.66,352.3389867074463,812.8197221631845,-6041.93409746346,82.28705431733115,-11.519122332123143,-3.2673842375428106,-0.7311438104063519,0.7126748837496497,3.0076492526469547,4.468089690804487e-08,3.580609619215531e-06,0.15781541618526362,20.202228757420016,142.81859396265085,-0.013733221583990485,-6.021412224390503e-06,-0.0029899086025961434,9.33535608673471e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685710149889,-0.574650053470219,0.5645979997104922
24.67,351.70224964202043,813.014061716415,-6042.432348112166,82.28724068215078,-11.519148095759311,-3.26739373293786,-0.7311438099608992,0.7126749194470552,3.0092274120959797,4.4545268696136945e-08,3.5697405203454407e-06,0.15781594490250234,20.201718544346306,142.81948456733966,-0.013691612086645932,-6.003175600621341e-06,-0.00298992490600648,9.307079892693539e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685723445657,-0.5746499826188622,0.5645980006411959
24.68,351.065205263102,813.2073965995547,-6042.930599922791,82.28742648262634,-11.519173781379576,-3.267403199573502,-0.7311438095167987,0.7126749550360998,3.0108055768161623,4.4410049600572595e-08,3.5589044684181717e-06,0.1578164720182903,20.201209875146105,142.82037247713066,-0.013650128636335523,-5.984993656832112e-06,-0.002989941160756547,9.278889321872198e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685736701066,-0.5746499119825774,0.5645980015690746
24.69,350.42785515915443,813.3997263219454,-6043.428852891814,82.28761172046555,-11.519199389220006,-3.2674126375367964,-0.7311438090740463,0.7126749905171135,3.012383746791537,4.427524273290831e-08,3.5481013781580353e-06,0.15781699753747605,20.200702745154814,142.8212577001666,-0.013608770849629082,-5.966866395526519e-06,-0.0029899573646561873,9.250784095581893e-05,0.0,0.0,0.0,0.0,-1.0,-0.806568574991623,-0.5746498415607046,0.564598002494136
24.7,349.7902009194223,813.5910503954595,-6043.927107015727,82.2877963973709,-11.519224919515954,-3.2674220469145308,-0.7311438086326377,0.7126750258904249,3.0139619220061853,4.414085989037779e-08,3.537331136081751e-06,0.15781752146489567,20.200197149721447,142.8221402445654,-0.013567538350429231,-5.9487929595107e-06,-0.0029899735210904606,9.222763983634502e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685763091297,-0.5746497713525933,0.5645980034163908
24.71,349.1522441339268,813.7813683345016,-6044.425362291035,82.28798051503976,-11.51925037250207,-3.267431427793242,-0.7311438081925691,0.7126750611563613,3.0155401024442394,4.4006865369510505e-08,3.5265936331088305e-06,0.1578180438053628,20.19969308420957,142.82302011842046,-0.01352643076300808,-5.930777005335304e-06,-0.00298998962974396,9.19482864908341e-05,0.0,0.0,0.0,0.0,-1.0,-0.806568577622636,-0.5746497013575955,0.5645980043358452
24.72,348.5139863934618,813.9706796560093,-6044.923618714249,82.2881640751644,-11.519275748412282,-3.267440780259206,-0.7311438077538361,0.7126750963152491,3.0171182880898764,4.3873292241001856e-08,3.5158887790595224e-06,0.1578185645636866,20.199190543995996,142.82389732980113,-0.013485447697270558,-5.912812822398083e-06,-0.0029900056886479082,9.166977929631779e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685789321563,-0.5746496315750629,0.5645980052525094
24.73,347.87542928958993,814.1589838794547,-6045.421876281893,82.28834707943196,-11.519301047479821,-3.2674501043984345,-0.731143807316435,0.7126751313674138,3.018696478927323,4.374011442445793e-08,3.5052164732824515e-06,0.1578190837446541,20.19868952447223,142.8247718867522,-0.0134445887856387,-5.894905027768393e-06,-0.0029900216991772715,9.139211506492502e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685802377005,-0.5746495620043488,0.5645980061663903
24.740000000000002,347.2365744146383,814.3462805268452,-6045.9201349905015,82.28852952952445,-11.519326269937212,-3.267459400296678,-0.7311438068803614,0.7126751663131801,3.020274674940854,4.3607357480256715e-08,3.4945766182411423e-06,0.15781960135304415,20.19819002104299,142.82564379729442,-0.013403853646060782,-5.877049278784037e-06,-0.0029900376611553857,9.111529174880942e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685815392839,-0.5746494926448085,0.5645980070774987
24.75,346.59742336169467,814.5325691227252,-6046.41839483662,82.28871142711886,-11.519351416016274,-3.26746866803943,-0.7311438064456116,0.7126752011528712,3.0218528761147905,4.3474978283055055e-08,3.4839691067542693e-06,0.15782011739361143,20.197692029127467,142.82651306942398,-0.013363241912102808,-5.8592509536958564e-06,-0.0029900535758611334,9.083930590502099e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685828369141,-0.574649423495802,0.5645980079858398
24.76,345.9579777246032,814.7178491941766,-6046.9166558168035,82.28889277388704,-11.519376485948127,-3.26747790771193,-0.7311438060121813,0.7126752358868096,3.0234310824335022,4.3343030162569865e-08,3.4733938477245074e-06,0.15782063187111237,20.19719554415809,142.82737971111297,-0.013322753201762794,-5.841502136384463e-06,-0.0029900694416421206,9.05641566862396e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685841306075,-0.5746493545566889,0.5645980088914252
24.77,345.3182390979605,814.9021202708201,-6047.414917927617,82.28907357149585,-11.519401479963197,-3.267487119399148,-0.7311438055800666,0.7126752705153172,3.0250092938814053,4.321146446112479e-08,3.462850747054692e-06,0.15782114479027104,20.196700561581423,142.8282437303104,-0.01328238714388874,-5.823810851720238e-06,-0.0029900852590262796,9.028983963025604e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685854203735,-0.5746492858268275,0.5645980097942613
24.78,344.6782090771114,815.085381884817,-6047.913181165638,82.28925382160708,-11.519426398291206,-3.2674963031857978,-0.7311438051492636,0.7126753050387142,3.0265875104429636,4.3080305039752613e-08,3.4523396978727555e-06,0.1578216561558086,20.196207076857377,142.82910513494042,-0.013242143365957304,-5.806171097778556e-06,-0.002990101029634737,9.001635334357106e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685867062246,-0.5746492173055864,0.5645980106943571
24.79,344.03788925814507,815.2676335708694,-6048.411445527451,82.2894335258775,-11.519451241161185,-3.267505459156346,-0.7311438047197681,0.7126753394573204,3.0281657321026874,4.294954565521789e-08,3.4418606088603253e-06,0.15782216597242876,20.195715085460108,142.82996393290333,-0.013202021502131345,-5.7885851566484536e-06,-0.0029901167518839194,8.974369512248328e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685879881728,-0.5746491489923282,0.5645980115917208
24.8,343.397281237891,815.4488748662219,-6048.9097110096545,82.28961268595889,-11.519476008801476,-3.2675145873949973,-0.7311438042915763,0.7126753737714542,3.0297439588451356,4.2819184748773374e-08,3.431413378443622e-06,0.15782267424482072,20.195224582877017,142.83082013207596,-0.013162021181130967,-5.771052476534934e-06,-0.0029901324271144883,8.947186234803334e-05,0.0,0.0,0.0,0.0,-1.0,-0.8065685892662301,-0.5746490808864229,0.564598012486361
